id	headword	subject_type	vol	fascicle	date	col1	col2	colspan	author1	author2	author3	author4	entry_type	scan	Wikidata	FactGrid	Mythogram	redirect_target	remarks	referring_to_entry	excerpt
RLMcs572	Bd. II Sp. 961, 28ff. (Karneios); vgl. jetzt Hiller v. Gärtringen im Hermes 36 (1901), 134ff. und in den Beitr. z. alt. Gesch. I (1901) S. 216f.		3.1	45	1901	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1439-IA1							Bd. II Sp. 961, 28ff. (Karneios); vgl. jetzt Hiller v. Gärtringen im Hermes 36 (1901), 134ff. und in den Beitr. z. alt. Gesch. I (1901) S. 216f.
RLMcs573	Μαρμαραυωθ, Μαρμαεφριξ	deity	3.1	45	1901	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1439-IA1							Bd. II Sp. 2377, 32f. füge ein Μαρμαραυωθ, Μαρμαεφριξ etc., Dämonennamen auf einem ägyptischen Skarabäus, besprochen von R. Wuensch, Bull d. Comm. arch. comun. 1899 fasc. 3/4.
RLMcs574	Bd. III Sp. 408f. (Niobe); vgl. jetzt Roberts Erklärung des pompejan. Marmorbildes im Hermes 36 (1901) S. 368ff. ...		3.1	45	1901	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1439-IA1							Bd. III Sp. 408f. (Niobe); vgl. jetzt Roberts Erklärung des pompejan. Marmorbildes im Hermes 36 (1901) S. 368ff. ...
RLMcs575	Bd. III Sp. 1194, 38ff. (Orpheus). Die inschriften Amphion, Antiopa, Zethus befinden sich nicht auf dem Exemplar der Villa Albani, sondern auf dem noch geringeren des Louvre. – ...		3.1	45	1901	3		3	Bloch				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1439-IA1							Bd. III Sp. 1194, 38ff. (Orpheus). Die inschriften Amphion, Antiopa, Zethus befinden sich nicht auf dem Exemplar der Villa Albani, sondern auf dem noch geringeren des Louvre. – ...
RLMcs576	Bd. I Sp. 73 (Adonis). Zu den Kultstätten des Adonis gehörte auch die Insel Malta, ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 73 (Adonis). Zu den Kultstätten des Adonis gehörte auch die Insel Malta, ...
RLMcs577	Bd. I Sp. 254, 5ff. (Aloadai) füge jetzt hinzu die neue Deutung des bisher auf Prometheus bezogenen hocharchaischen Vasenbildes Gerhard, Auserl. Vasenb. Taf. 86 auf die Bestrafung der Aloaden in der Unterwelt bei Rossbach, Neue Jahrb. f. d. klass. Alt. etc. 7 (1901) S. 387ff.		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 254, 5ff. (Aloadai) füge jetzt hinzu die neue Deutung des bisher auf Prometheus bezogenen hocharchaischen Vasenbildes Gerhard, Auserl. Vasenb. Taf. 86 auf die Bestrafung der Aloaden in der Unterwelt bei Rossbach, Neue Jahrb. f. d. klass. Alt. etc. 7 (1901) S. 387ff.
RLMcs578	Bd. I Sp. 281f. (Ambrosia) füge jetzt hinzu die schöne Abhandlung von Usener, 'Milch u. Honig': Rh. Mus. N. F. 57 (1902) S. 177ff.		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 281f. (Ambrosia) füge jetzt hinzu die schöne Abhandlung von Usener, 'Milch u. Honig': Rh. Mus. N. F. 57 (1902) S. 177ff.
RLMcs579	Arabia	deity	3.1	46	1902	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 469 füge ein: Arabia, Personifikation von Arabien auf Münzen von Galatien ...
RLMcs580	Bd. I Sp. 626 (Asklepios) füge jetzt hinzu den hübschen Vortrag von Ilberg, Neue Jahrbb. f. d. klass. Alt. 7 (1901), 297ff.		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 626 (Asklepios) füge jetzt hinzu den hübschen Vortrag von Ilberg, Neue Jahrbb. f. d. klass. Alt. 7 (1901), 297ff.
RLMcs581	Bd. I Sp. 819 (Briareos 1). Ein im sog. Iuppitertempel zu Baalbek gefundener Kassettenblock trägt die Büste eines geflügelten Jünglings mit der Beischrift ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 819 (Briareos 1). Ein im sog. Iuppitertempel zu Baalbek gefundener Kassettenblock trägt die Büste eines geflügelten Jünglings mit der Beischrift ...
RLMcs582	Bd. I Sp. 942 (Damaskos). Über Kaisermünzen von Damaskus mit der Darstellung des von einer Hindin gesäugten Damaskos ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 942 (Damaskos). Über Kaisermünzen von Damaskus mit der Darstellung des von einer Hindin gesäugten Damaskos ...
RLMcs583	Bd. I Sp. 994f. (Deukalion). Über Δευκαλίων = Λεθκαρίων vgl. jetzt Usener, Rh. Mus. 56 (1901) S. 482ff.		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 994f. (Deukalion). Über Δευκαλίων = Λεθκαρίων vgl. jetzt Usener, Rh. Mus. 56 (1901) S. 482ff.
RLMcs584	Bd. I Sp. 1219ff. (Eileithyia) vgl. jetzt die gründliche Abhandlung von P. Baur Eileithyia im Philologus Suppl. 8 )1901) S. 453ff.		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 1219ff. (Eileithyia) vgl. jetzt die gründliche Abhandlung von P. Baur Eileithyia im Philologus Suppl. 8 )1901) S. 453ff.
RLMcs585	Bd. I Sp. 1368ff. (Eros) füge hinzu die korinthische (?) jetzt in Kassel befindliche Lekythos ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 1368ff. (Eros) füge hinzu die korinthische (?) jetzt in Kassel befindliche Lekythos ...
RLMcs586	Hadaranes	deity	3.1	46	1902	3		3	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. I Sp. 1778 füge ein: Hadaranes (Hadranes), ein syrischer Gott, vom Typus des Heliopolitanus ...
RLMcs587	Bd. II Sp. 897 (Kaineus u. Kainis). Die Köpfe des Kaineus un der Kainis ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 897 (Kaineus u. Kainis). Die Köpfe des Kaineus un der Kainis ...
RLMcs588	Bd. II Sp. 1310 (Kora) füge ein: Den Kult der Kora von Menai behandelt ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 1310 (Kora) füge ein: Den Kult der Kora von Menai behandelt ...
RLMcs589	Bd. II Sp. 1584 (Kuraphrodite). Vgl. Rossbach ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 1584 (Kuraphrodite). Vgl. Rossbach ...
RLMcs590	Bd. II Sp. 1674, 60ff. (Kydon). Zum Mythos von Kydon vgl. Rossbach ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 1674, 60ff. (Kydon). Zum Mythos von Kydon vgl. Rossbach ...
RLMcs591	Madbachos	deity	3.1	46	1902	4		4	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 2231 füge ein Madbachos, Name eines mit Zeus identifizierten syrischen Gottes ...
RLMcs592	Bd. II Sp. 2535 (Megaloi theoi). Über eine Münze ...		3.1	46	1902	3		3	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 2535 (Megaloi theoi). Über eine Münze ...
RLMcs593	Mifsenus	deity	3.1	46	1902	4		4	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 2968 füge ein: Mifsenus, ein syrischer Gott ...
RLMcs594	Mnia oder Mneia	deity	3.1	46	1902	4		4	Roscher				article	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 3082 füge ein Mnia (Μνία) oder Mneia (Μνεία) und Auzesia (Auzosia, Ausesia) auf Aigina und zu Epidauros verehrte Göttinnen ...
RLMcs595	Bd. II Sp. 3314, 18ff. (Myrmex). S. jetzt Rossbach ...		3.1	46	1902	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. II Sp. 3314, 18ff. (Myrmex). S. jetzt Rossbach ...
RLMcs596	Bd. III Sp. 164/5 (Nemesis). Vgl. jetzt die mit Schmetterlingsflügen gebildete Nemesis des von einem Grabmal von Rhodos stammenden Reliefs ...		3.1	46	1902	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. III Sp. 164/5 (Nemesis). Vgl. jetzt die mit Schmetterlingsflügen gebildete Nemesis des von einem Grabmal von Rhodos stammenden Reliefs ...
RLMcs597	Bd. III Sp. 427f. (Nisos) füge jetzt hinzu die gründliche Untersuchung von G. Knaack ...		3.1	46	1902	4		4	Roscher				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. III Sp. 427f. (Nisos) füge jetzt hinzu die gründliche Untersuchung von G. Knaack ...
RLMcs598	Bd. III Sp. 1348 (Pan) schreibt mir Furtwängler: ...		3.1	46	1902	4		4	Furtwängler				addendum	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. III Sp. 1348 (Pan) schreibt mir Furtwängler: ...
RLMcs599	Bd. III Sp. 1569 (Paracentia). Dieser Artikel ist an die unrechte Stelle geraden, er gehört auf Sp. 1566 vor Paraibios.		3.1	46	1902	4		4	Roscher				correction	https://books.google.de/books?id=I_YUAAAAQAAJ&pg=PA1663							Bd. III Sp. 1569 (Paracentia). Dieser Artikel ist an die unrechte Stelle geraden, er gehört auf Sp. 1566 vor Paraibios.
RLMcs600	Bd. I Sp. 218 (Aktor 4) füge hinzu das von Engelmann ... veröffentlichte Vasenbild ...		3.1	47	1902	3		3	Roscher				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1657							Bd. I Sp. 218 (Aktor 4) füge hinzu das von Engelmann ... veröffentlichte Vasenbild ...
RLMcs601	Bd. I Sp. 662 (Astyoche 5) füge hinzu: Vgl. den Nachtrag zu Aktor 4 und das Vasenbild Jahrb. d. arch. Inst. 17 (1902) p. 68ff.		3.1	47	1902	3		3	Roscher				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1657							Bd. I Sp. 662 (Astyoche 5) füge hinzu: Vgl. den Nachtrag zu Aktor 4 und das Vasenbild Jahrb. d. arch. Inst. 17 (1902) p. 68ff.
RLMcs602	Bd. I Sp. 934ff. (Daidalos) und II Sp. 114ff. (Ikaros) füge jetzt hinzu: ...		3.1	47	1902	3		3	Roscher				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1657							Bd. I Sp. 934ff. (Daidalos) und II Sp. 114ff. (Ikaros) füge jetzt hinzu: ...
RLMcs603	Eikadios	character	3.1	47	1902	3		3	Roscher				article	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1657							Bd. I Sp. 1219 füge ein: Eikadios, der Ktistes von Patara, Sohn des Apollon und der Nymphe Lykia ...
RLMcs604	Euaichme 3	character	3.1	47	1902	3		3	Roscher				article	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1657							Bd. I Sp. 1392, 29 (Euaichme) füge hinzu: 3) Frau auf einem ... Vasengemälde ...
RLMcs605	Iambos	character	3.1	47	1902	3		3	Roscher				article	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1657							Bd. II Sp. 13 füge ein: Iambos (Ἴαμβος), nach Diomedes  ars gramm. ... als Sohn des Mars (Ares) ...
RLMcs606	Bd. II Sp. 2093, 24ff. (Lokalpersonifikationen) und II Sp. 2541 (Megalopolis) füge ein: Zu Megalopolis ist in den Ruinen eines Baues (Gymnasions?) die eine Ecke einen großen Mosaike entdeckt worden ... Göttin Megalopolis ...		3.1	47	1902	3		3	Roscher				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1657							Bd. II Sp. 2093, 24ff. (Lokalpersonifikationen) und II Sp. 2541 (Megalopolis) füge ein: Zu Megalopolis ist in den Ruinen eines Baues (Gymnasions?) die eine Ecke einen großen Mosaike entdeckt worden ... Göttin Megalopolis ...
RLMcs607	Bd. II Sp. 2392 und 2425 (Mars Ultor) füge hinzu: ...		3.1	47	1902	4		4	Roscher				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1659							Bd. II Sp. 2392 und 2425 (Mars Ultor) füge hinzu: ...
RLMcs608	Bd. III Sp. 290/91 (Nestor) füge hinzu: ...		3.1	47	1902	4		4	Roscher				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1659							Bd. III Sp. 290/91 (Nestor) füge hinzu: ...
RLMcs609	Bd. III Sp. 1058 (Orotalt). Kürzlich hat Cumont ... wahrscheinlich gemacht, daß bei Herodot a. a. O. statt Ὀροτάλτ vielmehr Ὀβοτάλτ zu lesen ist ...		3.1	47	1902	4		4	Roscher				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1659							Bd. III Sp. 1058 (Orotalt). Kürzlich hat Cumont ... wahrscheinlich gemacht, daß bei Herodot a. a. O. statt Ὀροτάλτ vielmehr Ὀβοτάλτ zu lesen ist ...
RLMcs610	Bd. III Sp. 1565 (Paphios) füge hinzu: Nach Heberdey-Wilhelm ... 		3.1	47	1902	4		4	Höfer				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1659							Bd. III Sp. 1565 (Paphios) füge hinzu: Nach Heberdey-Wilhelm ... 
RLMcs611	Bd. III Sp. 1566 (Parakypton) füge hinzu: Die Sage von dem παρακύπτων stand bei Istros ...		3.1	47	1902	4		4	Knaack				addendum	https://books.google.de/books?id=UfYUAAAAQAAJ&pg=PA1659							Bd. III Sp. 1566 (Parakypton) füge hinzu: Die Sage von dem παρακύπτων stand bei Istros ...
RLMcs612	Bd. I Sp. 711. Atrax, läßt sich als Person, d. i. als Lapithe, Gründer der Stadt …		3.2	48	04.06.1903	3		3	Weizsäcker				addendum	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. I Sp. 711. Atrax, läßt sich als Person, d. i. als Lapithe, Gründer der Stadt …
RLMcs613	Bombos	character	3.2	48	04.06.1903	3		3	Roscher				article	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd.I Sp. 789 füge ein: Bombos, Gefährte des Dionysos ...
RLMcs614	Bd. I Sp. 888 (Cheirogastores) füge jetzt hinzu ...		3.2	48	04.06.1903	3		3	Roscher				addendum	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. I Sp. 888 (Cheirogastores) füge jetzt hinzu ...
RLMcs615	Bd. I Sp. 894, 19 (Chimaira 1) füge jetzt hinzu: Eine Zusammenstellung ...		3.2	48	04.06.1903	3		3	Roscher				addendum	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. I Sp. 894, 19 (Chimaira 1) füge jetzt hinzu: Eine Zusammenstellung ...
RLMcs616	Datyllos	character	3.2	48	04.06.1903	3		3	Roscher				article	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. I Sp. 964 füge hinzu: Datyllos, attischer Heros ...
RLMcs617	Bd. I Sp. 992 (Deriades). Deriades spielt auch in den kürzlich von Kenyon u. Ludwich ... behandelten Papyrusfragmenten eines Dionysos-Epos ... eine Rolle.		3.2	48	04.06.1903	3		3	Roscher				addendum	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. I Sp. 992 (Deriades). Deriades spielt auch in den kürzlich von Kenyon u. Ludwich ... behandelten Papyrusfragmenten eines Dionysos-Epos ... eine Rolle.
RLMcs618	Hippolochos 5	character	3.2	48	04.06.1903	3		3	Knaack				article	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. I Sp. 2679 füge hinzu: 5) Hippolochos, Sohn des Podaleirios und der Iphianassa, Tochter des Ukalegon, auf Rhodos: ...
RLMcs619	Iphianassa 6	character	3.2	48	04.06.1903	3		3	Knaack				article	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. II Sp. 297 füge hinzu: 6) Iphianassa, Tochter des Ukalegon, von Podaleirios Mutter des Hippolochos und Rhodos. Vgl. Hippolochos.
RLMcs620	Bd. II Sp. 895f. (Kaineus): Die Geschlechtsverwandlung ...		3.2	48	04.06.1903	3		3	Knaack				addendum	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. II Sp. 895f. (Kaineus): Die Geschlechtsverwandlung ...
RLMcs621	Bd. II Sp. 961ff. (Karneios) füge hinzu ...		3.2	48	04.06.1903	3		3	Roscher				addendum	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. II Sp. 961ff. (Karneios) füge hinzu ...
RLMcs622	Kenaioi	collective_character	3.2	48	04.06.1903	3		3	Roscher				article	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. II Sp. 1030 füge ein: Kenaioi (Κη[ν]αῖοι; nach Kenyon Κη[τ]αῖοι), Anhänger des Deriades, nach dem Fragment eines Dionysos-Epos b. Ludwich, Berl. Phil. Wochenschr. 1903 Sp. 28.
RLMcs623	Bd. II Sp. 2838 ist Merope 1) als Fälschung des Interpolators Hygins zu streichen.		3.2	48	04.06.1903	3		3	Knaack				correction	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026					retraction		Bd. II Sp. 2838 ist Merope 1) als Fälschung des Interpolators Hygins zu streichen.
RLMcs624	Bd. III Sp. 1603 (Paris). Der Wettkampf des Paris mit Philoktetes schon bei Parthenios ...		3.2	48	04.06.1903	3		3	Knaack				addendum	https://solo.bodleian.ox.ac.uk/permalink/44OXF_INST/35n82s/alma990122515160107026							Bd. III Sp. 1603 (Paris). Der Wettkampf des Paris mit Philoktetes schon bei Parthenios ...
RLMcs625	Angeloi	collective_deity	3.2	49/50	21.09.1903	4		4	Roscher				article								Bd. I Sp. 348 füge ein Angeloi: s. Rich. Wünsch, Sethianische Verfluchungstafeln …
RLMcs626	Araaph	deity	3.2	49/50	21.09.1903	4		4	Roscher				article								Bd. 1 Sp. 460 füge ein: Araaph (Arlaph, Archaph). (ΑΡΑΑΦ, ΑΡΛΑΦ, ΑΡΧΑΦ), Name eines ΄ἄγγελος΄ …
RLMcs627	Archangeloi	collective_deity	3.2	49/50	21.09.1903	4		4	Roscher				article								Bd. I Sp. 471 füge ein Archangeloi: s. R. Wünsch, Sethian. Verfluchungstafeln …
RLMcs628	Charakteres	collective_deity	3.2	49/50	21.09.1903	4		4	Roscher				article								Bd. I Sp. 872 füge ein Charakteres: s. R. Wünsch, Sethian. Verfluchungstafeln …
RLMcs629	Ephydrias deus	deity	3.2	49/50	21.09.1903	4		4	Roscher				article								Bd. I Sp. 1281 füge ein Ephydrias deus: s. R. Wünsch, Sethian. Verfluchungstafeln …
RLMcs630	Eulamon	deity	3.2	49/50	21.09.1903	4		4	Roscher				article								Bd. I Sp. 1401 füge ein: Eulamon: s. R. Wünsch, Sethian. Verfluchungstafeln …
RLMcs631	Bd. I Sp. 1847 Z. 15 v. o. (Art. Harpyien). Der Zufall hat mich einen komischen Druckfehler entdecken lassen: …		3.2	49/50	21.09.1903	4		4	Engelmann				correction								Bd. I Sp. 1847 Z. 15 v. o. (Art. Harpyien). Der Zufall hat mich einen komischen Druckfehler entdecken lassen: …
RLMcs632	Καλανδίων	deity	3.2	49/50	21.09.1903	4		4	Crusius				article								Bd. II Sp. 921 füge ein: Καλανδίων, Dämon in Antiochia …
RLMcs633	Bd. II Sp. 1820f. (Lamia) füge hinzu: Für das Fortleben der Lamia …		3.2	49/50	21.09.1903	4		4	Knaack				addendum								Bd. II Sp. 1820f. (Lamia) füge hinzu: Für das Fortleben der Lamia …
RLMcs634	Bd. II Sp. 3075f. (Mnemon). Eine unbefangene Interpretation Lykophrons 241f. ergibt. dass μνήμων nicht als Eigenname, sondern als Appellativum aufzufassen ist …		3.2	49/50	21.09.1903	4		4	Knaack				addendum								Bd. II Sp. 3075f. (Mnemon). Eine unbefangene Interpretation Lykophrons 241f. ergibt. dass μνήμων nicht als Eigenname, sondern als Appellativum aufzufassen ist …
RLMcs635	Bd. II Sp. 3078 füge hinzu: … Mnemosyne …		3.2	49/50	21.09.1903	4		4	Knaack				addendum								Bd. II Sp. 3078 füge hinzu: … Mnemosyne …
RLMcs636	Onites 2	character	3.2	49/50	21.09.1903	4		4	Roscher				article								Bd. III Sp. 910 (Onites) füge hinzu: 2) Onites (Ὀνείτης? Ὀνίτης?), Thebaner …
RLMcs637	Bd. II Sp. 923 (Opheltes). … Hinweis auf Plut. Cim. 1 …		3.2	49/50	21.09.1903	4		4	Hiller				addendum								Bd. II Sp. 923 (Opheltes). … Hinweis auf Plut. Cim. 1 …
RLMcs638	Bd. III Sp. 1867 (Pelops) vermisse ich die Beachtung numismatischer Monumente. …		3.2	49/50	21.09.1903	4		4	Imhoof-Blumer				addendum								Bd. III Sp. 1867 (Pelops) vermisse ich die Beachtung numismatischer Monumente. …
RLMcs639	Bd. III Sp. 2234 Zeile 40 (Phaisyle) lies: Pherecydea statt Pheresydea.		3.2	49/50	21.09.1903	4		4					correction								Bd. III Sp. 2234 Zeile 40 (Phaisyle) lies: Pherecydea statt Pheresydea.
RLMcs640	Bd. III Sp. 2240 Zeile 61 (Phalanx) lies: s. v. Φάλ. statt S. v. Φάλ.		3.2	49/50	21.09.1903	4		4					correction								Bd. III Sp. 2240 Zeile 61 (Phalanx) lies: s. v. Φάλ. statt S. v. Φάλ.
RLMcs641	Bd. I Sp. 98 (Agamestor) füge hinzu: Vgl. Knaack, …		3.2	51	20.04.1904	3		3	Knaack				addendum								Bd. I Sp. 98 (Agamestor) füge hinzu: Vgl. Knaack, …
RLMcs642	Arganthone	character	3.2	51	20.04.1904	3		3	Knaack				article								Bd. I Sp. 495 füge hinzu: Arganthone (Ἀργανθώνη), schöne mysische Jungfrau …
RLMcs643	Bd. I Sp. 933 (Daeira): …		3.2	51	20.04.1904	3		3	Knaack				addendum								Bd. I Sp. 933 (Daeira): …
RLMcs644	Bd. I Sp. 987 (Demogorgon). Über die Verderbnis ...		3.2	51	20.04.1904	3		3	Knaack				addendum								Bd. I Sp. 987 (Demogorgon). Über die Verderbnis ...
RLMcs645	Bd. I Sp. 1425 (Eurymedon 3) füge hinzu: …		3.2	51	20.04.1904	3		3	Knaack				addendum								Bd. I Sp. 1425 (Eurymedon 3) füge hinzu: …
RLMcs646	Bd. I Sp. 1429 (Eurypylos) füge hinzu: …		3.2	51	20.04.1904	3		3	Knaack				addendum								Bd. I Sp. 1429 (Eurypylos) füge hinzu: …
RLMcs647	Bd. III Sp. 1926: Die scheinbare Übereinstimmung zwischen Pacuvius (sic!) und Ovid ist hinfällig …		3.2	51	20.04.1904	3		3	Knaack				correction								Bd. III Sp. 1926: Die scheinbare Übereinstimmung zwischen Pacuvius (sic!) und Ovid ist hinfällig …
RLMcs648	Bd. III Sp. 1961 (Periboia 8). Die drei Hexameter … stammen von Euphorion …		3.2	51	20.04.1904	3		3	Knaack				addendum								Bd. III Sp. 1961 (Periboia 8). Die drei Hexameter … stammen von Euphorion …
RLMcs649	Bd. III Sp. 1972 (Periphas 12). Anton. Lib. 6 ist mit gewichtigen Gründen … dem Boios zugesprochen worden …		3.2	51	20.04.1904	3		3	Knaack				addendum								Bd. III Sp. 1972 (Periphas 12). Anton. Lib. 6 ist mit gewichtigen Gründen … dem Boios zugesprochen worden …
RLMcs650	Bd. III Sp. 1979 (Peristera) …		3.2	51	20.04.1904	3		3	Knaack				addendum								Bd. III Sp. 1979 (Peristera) …
